Date,TTD
2019-08-12,25.507999420166016
2019-08-13,26.464000701904297
2019-08-14,25.038999557495117
2019-08-15,24.351999282836914
2019-08-16,24.86199951171875
2019-08-19,24.29199981689453
2019-08-20,25.011999130249023
2019-08-21,26.01099967956543
2019-08-22,25.983999252319336
2019-08-23,24.64299964904785
2019-08-26,25.086000442504883
2019-08-27,24.611000061035156
2019-08-28,24.839000701904297
2019-08-29,25.006999969482422
2019-08-30,24.57699966430664
2019-09-03,23.49799919128418
2019-09-04,24.018999099731445
2019-09-05,24.371000289916992
2019-09-06,23.312999725341797
2019-09-09,21.367000579833984
2019-09-10,21.006000518798828
2019-09-11,21.17099952697754
2019-09-12,21.388999938964844
2019-09-13,20.749000549316406
2019-09-16,21.084999084472656
2019-09-17,21.325000762939453
2019-09-18,20.812000274658203
2019-09-19,21.038000106811523
2019-09-20,20.704999923706055
2019-09-23,20.29199981689453
2019-09-24,19.26099967956543
2019-09-25,19.45800018310547
2019-09-26,19.440000534057617
2019-09-27,18.47599983215332
2019-09-30,18.7549991607666
2019-10-01,18.358999252319336
2019-10-02,18.39900016784668
2019-10-03,18.958999633789062
2019-10-04,18.774999618530273
2019-10-07,19.40399932861328
2019-10-08,19.04400062561035
2019-10-09,19.10300064086914
2019-10-10,18.565000534057617
2019-10-11,19.843000411987305
2019-10-14,20.128999710083008
2019-10-15,21.200000762939453
2019-10-16,19.583999633789062
2019-10-17,20.14900016784668
2019-10-18,19.481000900268555
2019-10-21,20.083999633789062
2019-10-22,18.981000900268555
2019-10-23,19.211000442504883
2019-10-24,19.69700050354004
2019-10-25,20.261999130249023
2019-10-28,20.996999740600586
2019-10-29,20.731000900268555
2019-10-30,20.965999603271484
2019-10-31,20.079999923706055
2019-11-01,20.309999465942383
2019-11-04,20.288999557495117
2019-11-05,19.952999114990234
2019-11-06,19.441999435424805
2019-11-07,19.274999618530273
2019-11-08,19.55299949645996
2019-11-11,21.701000213623047
2019-11-12,22.385000228881836
2019-11-13,22.885000228881836
2019-11-14,22.808000564575195
2019-11-15,22.915000915527344
2019-11-18,23.174999237060547
2019-11-19,23.64699935913086
2019-11-20,24.047000885009766
2019-11-21,24.006999969482422
2019-11-22,24.371000289916992
2019-11-25,25.68899917602539
2019-11-26,26.329999923706055
2019-11-27,26.517000198364258
2019-11-29,26.333999633789062
2019-12-02,22.73900032043457
2019-12-03,23.750999450683594
2019-12-04,24.413999557495117
2019-12-05,24.04199981689453
2019-12-06,24.735000610351562
2019-12-09,24.948999404907227
2019-12-10,25.006999969482422
2019-12-11,25.04800033569336
2019-12-12,24.639999389648438
2019-12-13,25.2450008392334
2019-12-16,25.384000778198242
2019-12-17,25.003000259399414
2019-12-18,25.312000274658203
2019-12-19,26.270999908447266
2019-12-20,26.375
2019-12-23,26.864999771118164
2019-12-24,26.799999237060547
2019-12-26,27.35099983215332
2019-12-27,27.235000610351562
2019-12-30,25.27199935913086
2019-12-31,25.97800064086914
2020-01-02,27.145000457763672
2020-01-03,27.19099998474121
2020-01-06,27.791000366210938
2020-01-07,28.027999877929688
2020-01-08,28.520000457763672
2020-01-09,28.663999557495117
2020-01-10,27.775999069213867
2020-01-13,28.816999435424805
2020-01-14,28.416000366210938
2020-01-15,28.479999542236328
2020-01-16,28.100000381469727
2020-01-17,28.094999313354492
2020-01-21,28.00200080871582
2020-01-22,28.22249984741211
2020-01-23,28.038999557495117
2020-01-24,28.017000198364258
2020-01-27,27.322999954223633
2020-01-28,28.179000854492188
2020-01-29,28.10300064086914
2020-01-30,27.763999938964844
2020-01-31,26.917999267578125
2020-02-03,27.402000427246094
2020-02-04,30.312999725341797
2020-02-05,28.75200080871582
2020-02-06,28.871000289916992
2020-02-07,29.132999420166016
2020-02-10,29.81100082397461
2020-02-11,29.639999389648438
2020-02-12,30.479000091552734
2020-02-13,30.656999588012695
2020-02-14,30.530000686645508
2020-02-18,30.8439998626709
2020-02-19,31.542999267578125
2020-02-20,31.145000457763672
2020-02-21,30.190000534057617
2020-02-24,28.320999145507812
2020-02-25,27.35099983215332
2020-02-26,26.690000534057617
2020-02-27,25.000999450683594
2020-02-28,28.725000381469727
2020-03-02,28.81100082397461
2020-03-03,27.767000198364258
2020-03-04,27.496999740600586
2020-03-05,27.117000579833984
2020-03-06,25.29400062561035
2020-03-09,21.65399932861328
2020-03-10,23.56999969482422
2020-03-11,22.393999099731445
2020-03-12,19.264999389648438
2020-03-13,20.0
2020-03-16,16.048999786376953
2020-03-17,17.0
2020-03-18,14.439000129699707
2020-03-19,16.743999481201172
2020-03-20,17.0
2020-03-23,17.66699981689453
2020-03-24,19.399999618530273
2020-03-25,19.694000244140625
2020-03-26,20.905000686645508
2020-03-27,19.9689998626709
2020-03-30,19.750999450683594
2020-03-31,19.299999237060547
2020-04-01,17.229999542236328
2020-04-02,16.47800064086914
2020-04-03,16.038999557495117
2020-04-06,19.0049991607666
2020-04-07,19.134000778198242
2020-04-08,20.735000610351562
2020-04-09,21.375999450683594
2020-04-13,21.86199951171875
2020-04-14,23.340999603271484
2020-04-15,22.6560001373291
2020-04-16,22.072999954223633
2020-04-17,22.851999282836914
2020-04-20,23.299999237060547
2020-04-21,21.614999771118164
2020-04-22,24.41900062561035
2020-04-23,25.39699935913086
2020-04-24,25.663000106811523
2020-04-27,26.316999435424805
2020-04-28,25.79400062561035
2020-04-29,29.41900062561035
2020-04-30,29.257999420166016
2020-05-01,27.889999389648438
2020-05-04,29.052000045776367
2020-05-05,30.36400032043457
2020-05-06,31.224000930786133
2020-05-07,32.25
2020-05-08,31.549999237060547
2020-05-11,30.533000946044922
2020-05-12,31.06399917602539
2020-05-13,29.236000061035156
2020-05-14,29.729999542236328
2020-05-15,30.000999450683594
2020-05-18,29.67300033569336
2020-05-19,29.40999984741211
2020-05-20,29.710500717163086
2020-05-21,30.441999435424805
2020-05-22,30.760000228881836
2020-05-26,29.929000854492188
2020-05-27,29.42300033569336
2020-05-28,29.816999435424805
2020-05-29,31.1560001373291
2020-06-01,31.0310001373291
2020-06-02,31.826000213623047
2020-06-03,35.49800109863281
2020-06-04,33.7239990234375
2020-06-05,35.42900085449219
2020-06-08,35.83100128173828
2020-06-09,36.29800033569336
2020-06-10,36.85200119018555
2020-06-11,34.75400161743164
2020-06-12,35.45100021362305
2020-06-15,37.060001373291016
2020-06-16,37.202999114990234
2020-06-17,38.24399948120117
2020-06-18,39.43899917602539
2020-06-19,39.47800064086914
2020-06-22,40.279998779296875
2020-06-23,41.00299835205078
2020-06-24,39.637001037597656
2020-06-25,40.97100067138672
2020-06-26,40.702999114990234
2020-06-29,40.6150016784668
2020-06-30,40.650001525878906
2020-07-01,42.91400146484375
2020-07-02,44.292999267578125
2020-07-06,44.70800018310547
2020-07-07,45.07099914550781
2020-07-08,46.249000549316406
2020-07-09,46.29999923706055
2020-07-10,46.198001861572266
2020-07-13,43.0629997253418
2020-07-14,43.20399856567383
2020-07-15,43.637001037597656
2020-07-16,42.9109992980957
2020-07-17,43.303001403808594
2020-07-20,45.76499938964844
2020-07-21,44.40800094604492
2020-07-22,44.332000732421875
2020-07-23,42.43899917602539
2020-07-24,42.606998443603516
2020-07-27,43.215999603271484
2020-07-28,41.94599914550781
2020-07-29,42.784000396728516
2020-07-30,43.02899932861328
2020-07-31,45.13199996948242
2020-08-03,47.53200149536133
2020-08-04,48.111000061035156
2020-08-05,49.5989990234375
2020-08-06,48.07500076293945
2020-08-07,49.31999969482422
2020-08-10,46.573001861572266
2020-08-11,44.564998626708984
2020-08-12,46.00299835205078
2020-08-13,47.183998107910156
2020-08-14,46.560001373291016
2020-08-17,47.48500061035156
2020-08-18,46.90800094604492
2020-08-19,46.4010009765625
2020-08-20,47.0260009765625
2020-08-21,46.178001403808594
2020-08-24,46.66600036621094
2020-08-25,46.9900016784668
2020-08-26,48.104000091552734
2020-08-27,47.40999984741211
2020-08-28,48.56999969482422
2020-08-31,48.130001068115234
2020-09-01,50.138999938964844
2020-09-02,51.5004997253418
2020-09-03,46.46500015258789
2020-09-04,44.125999450683594
2020-09-08,42.00899887084961
2020-09-09,43.30400085449219
2020-09-10,42.71099853515625
2020-09-11,41.86399841308594
2020-09-14,42.750999450683594
2020-09-15,44.529998779296875
2020-09-16,44.13100051879883
2020-09-17,42.87699890136719
2020-09-18,43.57500076293945
2020-09-21,46.154998779296875
2020-09-22,46.77199935913086
2020-09-23,45.72700119018555
2020-09-24,45.31999969482422
2020-09-25,47.31700134277344
2020-09-28,48.76300048828125
2020-09-29,49.83000183105469
2020-09-30,51.87799835205078
2020-10-01,55.516998291015625
2020-10-02,55.64799880981445
2020-10-05,57.39099884033203
2020-10-06,58.525001525878906
2020-10-07,59.34299850463867
2020-10-08,60.55500030517578
2020-10-09,61.31100082397461
2020-10-12,62.66600036621094
2020-10-13,65.0719985961914
2020-10-14,65.39600372314453
2020-10-15,60.000999450683594
2020-10-16,60.5
2020-10-19,61.82899856567383
2020-10-20,61.229000091552734
2020-10-21,62.46699905395508
2020-10-22,60.691001892089844
2020-10-23,61.99100112915039
2020-10-26,60.832000732421875
2020-10-27,61.33599853515625
2020-10-28,59.64899826049805
2020-10-29,61.79800033569336
2020-10-30,56.64500045776367
2020-11-02,55.91600036621094
2020-11-03,58.608001708984375
2020-11-04,63.242000579833984
2020-11-05,64.7300033569336
2020-11-06,81.93399810791016
2020-11-09,76.13700103759766
2020-11-10,70.72799682617188
2020-11-11,74.2040023803711
2020-11-12,74.0
2020-11-13,73.47699737548828
2020-11-16,74.61299896240234
2020-11-17,79.50599670410156
2020-11-18,77.24199676513672
2020-11-19,80.59200286865234
2020-11-20,82.69999694824219
2020-11-23,83.96499633789062
2020-11-24,84.41000366210938
2020-11-25,86.22699737548828
2020-11-27,87.30999755859375
2020-11-30,90.10700225830078
2020-12-01,89.01300048828125
2020-12-02,86.69200134277344
2020-12-03,88.71800231933594
2020-12-04,90.37799835205078
2020-12-07,91.26300048828125
2020-12-08,91.5
2020-12-09,88.5260009765625
2020-12-10,91.75800323486328
2020-12-11,92.61399841308594
2020-12-14,92.24199676513672
2020-12-15,93.31300354003906
2020-12-16,93.97200012207031
2020-12-17,94.23999786376953
2020-12-18,95.1500015258789
2020-12-21,93.5530014038086
2020-12-22,97.11199951171875
2020-12-23,92.39900207519531
2020-12-24,93.177001953125
2020-12-28,83.26200103759766
2020-12-29,82.02899932861328
2020-12-30,81.80000305175781
2020-12-31,80.0999984741211
2021-01-04,77.34300231933594
2021-01-05,78.85399627685547
2021-01-06,74.06099700927734
2021-01-07,76.3030014038086
2021-01-08,79.58100128173828
2021-01-11,77.92900085449219
2021-01-12,80.55999755859375
2021-01-13,78.54499816894531
2021-01-14,77.52999877929688
2021-01-15,78.53600311279297
2021-01-19,78.06199645996094
2021-01-20,81.0989990234375
2021-01-21,81.3030014038086
2021-01-22,81.2959976196289
2021-01-25,78.55899810791016
2021-01-26,77.62899780273438
2021-01-27,75.62999725341797
2021-01-28,79.4520034790039
2021-01-29,76.5989990234375
2021-02-01,79.32099914550781
2021-02-02,83.1449966430664
2021-02-03,83.91500091552734
2021-02-04,85.4020004272461
2021-02-05,85.50599670410156
2021-02-08,85.23100280761719
2021-02-09,86.46099853515625
2021-02-10,86.19200134277344
2021-02-11,86.68399810791016
2021-02-12,86.4000015258789
2021-02-16,86.89800262451172
2021-02-17,84.44200134277344
2021-02-18,84.6500015258789
2021-02-19,90.33499908447266
2021-02-22,84.52200317382812
2021-02-23,79.10900115966797
2021-02-24,78.10399627685547
2021-02-25,75.45899963378906
2021-02-26,80.53900146484375
2021-03-01,83.23400115966797
2021-03-02,79.79100036621094
2021-03-03,69.59300231933594
2021-03-04,64.01599884033203
2021-03-05,65.41699981689453
2021-03-08,67.89399719238281
2021-03-09,71.93199920654297
2021-03-10,72.26100158691406
2021-03-11,75.6500015258789
2021-03-12,75.12200164794922
2021-03-15,75.82599639892578
2021-03-16,76.89199829101562
2021-03-17,77.1510009765625
2021-03-18,70.01000213623047
2021-03-19,73.32099914550781
2021-03-22,74.08499908447266
2021-03-23,72.43099975585938
2021-03-24,66.80599975585938
2021-03-25,65.33799743652344
2021-03-26,67.12100219726562
2021-03-29,61.257999420166016
2021-03-30,62.5880012512207
2021-03-31,65.16600036621094
2021-04-01,65.88400268554688
2021-04-05,65.31800079345703
2021-04-06,66.96299743652344
2021-04-07,67.78700256347656
2021-04-08,69.04000091552734
2021-04-09,69.25599670410156
2021-04-12,70.58599853515625
2021-04-13,72.2969970703125
2021-04-14,71.61000061035156
2021-04-15,73.5
2021-04-16,71.88600158691406
2021-04-19,69.5479965209961
2021-04-20,68.60700225830078
2021-04-21,70.72699737548828
2021-04-22,70.02300262451172
2021-04-23,72.64900207519531
2021-04-26,74.76399993896484
2021-04-27,74.86199951171875
2021-04-28,74.63700103759766
2021-04-29,74.89800262451172
2021-04-30,72.93099975585938
2021-05-03,70.15599822998047
2021-05-04,66.65499877929688
2021-05-05,63.91400146484375
2021-05-06,61.22999954223633
2021-05-07,66.14299774169922
2021-05-10,48.959999084472656
2021-05-11,51.435001373291016
2021-05-12,50.47600173950195
2021-05-13,49.349998474121094
2021-05-14,51.749000549316406
2021-05-17,50.763999938964844
2021-05-18,50.849998474121094
2021-05-19,50.90999984741211
2021-05-20,54.33000183105469
2021-05-21,53.97200012207031
2021-05-24,55.55699920654297
2021-05-25,56.12900161743164
2021-05-26,58.14699935913086
2021-05-27,58.45800018310547
2021-05-28,58.81399917602539
2021-06-01,58.310001373291016
2021-06-02,58.18899917602539
2021-06-03,56.79600143432617
2021-06-04,57.474998474121094
2021-06-07,59.98500061035156
2021-06-08,60.48699951171875
2021-06-09,58.529998779296875
2021-06-10,59.027000427246094
2021-06-11,59.98099899291992
2021-06-14,60.15599822998047
2021-06-15,58.57600021362305
2021-06-16,59.02000045776367
2021-06-17,62.13999938964844
2021-06-18,60.880001068115234
2021-06-21,61.2599983215332
2021-06-22,64.5
2021-06-23,65.38999938964844
2021-06-24,75.87999725341797
2021-06-25,76.0199966430664
2021-06-28,79.88999938964844
2021-06-29,79.97000122070312
2021-06-30,77.36000061035156
2021-07-01,76.68000030517578
2021-07-02,76.62000274658203
2021-07-06,76.55999755859375
2021-07-07,77.63999938964844
2021-07-08,76.11000061035156
2021-07-09,77.94999694824219
2021-07-12,77.8499984741211
2021-07-13,76.5
2021-07-14,73.62999725341797
2021-07-15,71.98999786376953
2021-07-16,70.62000274658203
2021-07-19,70.94000244140625
2021-07-20,73.0
2021-07-21,74.1500015258789
2021-07-22,74.11000061035156
2021-07-23,81.1500015258789
2021-07-26,81.44999694824219
2021-07-27,82.68000030517578
2021-07-28,85.55999755859375
2021-07-29,84.0999984741211
2021-07-30,81.91000366210938
2021-08-02,83.19000244140625
2021-08-03,83.16000366210938
2021-08-04,86.44000244140625
2021-08-05,83.37999725341797
2021-08-06,84.04000091552734
2021-08-09,81.31999969482422
2021-08-10,87.52999877929688
2021-08-11,82.4000015258789
2021-08-12,85.61000061035156
2021-08-13,80.91000366210938
2021-08-16,78.95999908447266
2021-08-17,79.26000213623047
2021-08-18,76.9000015258789
2021-08-19,75.79000091552734
2021-08-20,77.18000030517578
2021-08-23,79.38999938964844
2021-08-24,80.62000274658203
2021-08-25,80.05999755859375
2021-08-26,78.41999816894531
2021-08-27,80.58000183105469
2021-08-30,80.70999908447266
2021-08-31,80.05000305175781
2021-09-01,79.51000213623047
2021-09-02,78.0199966430664
2021-09-03,78.19999694824219
2021-09-07,75.27999877929688
2021-09-08,72.30000305175781
2021-09-09,72.81999969482422
2021-09-10,72.77999877929688
2021-09-13,71.19999694824219
2021-09-14,70.83000183105469
2021-09-15,70.81999969482422
2021-09-16,73.19999694824219
2021-09-17,72.58000183105469
2021-09-20,69.70999908447266
2021-09-21,72.13999938964844
2021-09-22,75.58000183105469
2021-09-23,76.4000015258789
2021-09-24,76.45999908447266
2021-09-27,75.79000091552734
2021-09-28,69.2699966430664
2021-09-29,67.80999755859375
2021-09-30,70.30000305175781
2021-10-01,70.41999816894531
2021-10-04,66.02999877929688
2021-10-05,67.5999984741211
2021-10-06,68.29000091552734
2021-10-07,70.41999816894531
2021-10-08,71.0
2021-10-11,70.72000122070312
2021-10-12,72.75
2021-10-13,75.72000122070312
2021-10-14,77.08999633789062
2021-10-15,78.45999908447266
2021-10-18,80.81999969482422
2021-10-19,81.41000366210938
2021-10-20,79.55999755859375
2021-10-21,81.05999755859375
2021-10-22,73.95999908447266
2021-10-25,76.11000061035156
2021-10-26,76.77999877929688
2021-10-27,73.05000305175781
2021-10-28,75.43000030517578
2021-10-29,74.91000366210938
2021-11-01,76.48999786376953
2021-11-02,75.04000091552734
2021-11-03,76.70999908447266
2021-11-04,72.43000030517578
2021-11-05,68.55000305175781
2021-11-08,88.75
2021-11-09,97.08999633789062
2021-11-10,88.66000366210938
2021-11-11,91.55000305175781
2021-11-12,100.33000183105469
2021-11-15,105.44999694824219
2021-11-16,111.63999938964844
2021-11-17,107.5
2021-11-18,105.47000122070312
2021-11-19,107.79000091552734
2021-11-22,103.2699966430664
2021-11-23,102.73999786376953
2021-11-24,106.20999908447266
2021-11-26,103.9800033569336
2021-11-29,107.05999755859375
2021-11-30,103.41999816894531
2021-12-01,95.22000122070312
2021-12-02,95.88999938964844
2021-12-03,89.51000213623047
2021-12-06,89.62999725341797
2021-12-07,95.72000122070312
2021-12-08,97.9000015258789
2021-12-09,94.51000213623047
2021-12-10,94.05999755859375
2021-12-13,92.5
2021-12-14,88.33000183105469
2021-12-15,91.43000030517578
2021-12-16,87.11000061035156
2021-12-17,89.98999786376953
2021-12-20,88.04000091552734
2021-12-21,93.52999877929688
2021-12-22,93.48999786376953
2021-12-23,96.05000305175781
2021-12-27,97.68000030517578
2021-12-28,94.79000091552734
2021-12-29,92.56999969482422
2021-12-30,94.2699966430664
2021-12-31,91.63999938964844
2022-01-03,90.11000061035156
2022-01-04,85.36000061035156
2022-01-05,79.63999938964844
2022-01-06,76.93000030517578
2022-01-07,78.94000244140625
2022-01-10,81.0
2022-01-11,84.87999725341797
2022-01-12,82.38999938964844
2022-01-13,75.76000213623047
2022-01-14,75.47000122070312
2022-01-18,71.0
2022-01-19,69.0
2022-01-20,67.7300033569336
2022-01-21,59.45000076293945
2022-01-24,65.33000183105469
2022-01-25,62.66999816894531
2022-01-26,61.459999084472656
2022-01-27,60.16999816894531
2022-01-28,63.599998474121094
2022-01-31,69.54000091552734
2022-02-01,71.08999633789062
2022-02-02,70.01000213623047
2022-02-03,65.83999633789062
2022-02-04,73.04000091552734
2022-02-07,73.56999969482422
2022-02-08,76.48999786376953
2022-02-09,79.94000244140625
2022-02-10,82.13999938964844
2022-02-11,76.30000305175781
2022-02-14,76.51000213623047
2022-02-15,80.5199966430664
2022-02-16,80.91000366210938
2022-02-17,79.41000366210938
2022-02-18,78.05000305175781
2022-02-22,74.80000305175781
2022-02-23,74.12000274658203
2022-02-24,82.81999969482422
2022-02-25,83.62999725341797
2022-02-28,85.31999969482422
2022-03-01,82.08000183105469
2022-03-02,82.26000213623047
2022-03-03,79.27999877929688
2022-03-04,75.66000366210938
2022-03-07,66.11000061035156
2022-03-08,62.349998474121094
2022-03-09,66.4000015258789
2022-03-10,63.029998779296875
2022-03-11,56.79999923706055
2022-03-14,52.47999954223633
2022-03-15,53.869998931884766
2022-03-16,60.310001373291016
2022-03-17,65.41000366210938
2022-03-18,68.80999755859375
2022-03-21,66.95999908447266
2022-03-22,67.75
2022-03-23,66.63999938964844
2022-03-24,68.4000015258789
2022-03-25,65.44999694824219
2022-03-28,68.88999938964844
2022-03-29,73.33000183105469
2022-03-30,71.62999725341797
2022-03-31,69.25
2022-04-01,72.33000183105469
2022-04-04,75.22000122070312
2022-04-05,71.97000122070312
2022-04-06,67.7300033569336
2022-04-07,68.55999755859375
2022-04-08,67.79000091552734
2022-04-11,67.19999694824219
2022-04-12,65.83999633789062
2022-04-13,67.01000213623047
2022-04-14,63.58000183105469
2022-04-18,62.029998779296875
2022-04-19,66.88999938964844
2022-04-20,66.91999816894531
2022-04-21,63.470001220703125
2022-04-22,59.439998626708984
2022-04-25,63.02000045776367
2022-04-26,59.56999969482422
2022-04-27,57.029998779296875
2022-04-28,60.79999923706055
2022-04-29,58.91999816894531
2022-05-02,62.08000183105469
2022-05-03,60.29999923706055
2022-05-04,62.4900016784668
2022-05-05,55.15999984741211
2022-05-06,48.91999816894531
2022-05-09,44.9900016784668
2022-05-10,43.75
2022-05-11,43.34000015258789
2022-05-12,44.84000015258789
2022-05-13,51.91999816894531
2022-05-16,50.970001220703125
2022-05-17,53.369998931884766
2022-05-18,50.779998779296875
2022-05-19,53.68000030517578
2022-05-20,52.63999938964844
2022-05-23,52.5
2022-05-24,42.779998779296875
2022-05-25,46.33000183105469
2022-05-26,49.029998779296875
2022-05-27,52.4900016784668
2022-05-31,52.04999923706055
2022-06-01,51.560001373291016
2022-06-02,54.61000061035156
2022-06-03,51.150001525878906
2022-06-06,52.65999984741211
2022-06-07,53.209999084472656
2022-06-08,54.709999084472656
2022-06-09,52.5099983215332
2022-06-10,49.27000045776367
2022-06-13,45.58000183105469
2022-06-14,45.400001525878906
2022-06-15,48.13999938964844
2022-06-16,44.22999954223633
2022-06-17,46.29999923706055
2022-06-21,47.060001373291016
2022-06-22,45.380001068115234
2022-06-23,47.470001220703125
2022-06-24,49.4900016784668
2022-06-27,47.84000015258789
2022-06-28,44.150001525878906
2022-06-29,43.34000015258789
2022-06-30,41.88999938964844
2022-07-01,41.65999984741211
2022-07-05,44.290000915527344
2022-07-06,42.9900016784668
2022-07-07,45.529998779296875
2022-07-08,45.630001068115234
2022-07-11,43.5099983215332
2022-07-12,45.150001525878906
2022-07-13,44.15999984741211
2022-07-14,41.209999084472656
2022-07-15,43.099998474121094
